,full_text,hashtag,id,location,retweet_hashtags,retweet_mentions,user,user_mentions
572,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029637792467320832,"Sydney, New South Wales",[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Christine Shiner,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
573,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029636999488004096,,[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Jan Chamberlain,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
574,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029635382877478916,"Melbourne, Australia",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Karen Borschmann,"['The Florey', 'NHMRC']"
575,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029624513342795776,"Melbourne, Victoria",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Sam John,"['The Florey', 'NHMRC']"
576,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029612054989033473,"Nottingham, UK",[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Avril Drummond,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
577,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029610511250276352,"Adelaide, South Australia",[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Elizabeth Lynch,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
578,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029605838833369088,"Sydney, Australia",[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Franklin Women,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
579,RT @AustStrokeReg: Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg te…,[],1029604969131859968,"Newcastle, NSW, Australia",[],"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']",Di Marsden,"['AuSCR', 'Dominique Cadilhac', 'NHMRC', 'AuSCR']"
580,"Congrats to our data custodian @DominiqueCad on being awarded a 5-year @NHMRC Research Fellowship! The @AustStrokeReg team is very happy and proud of her work to improve care for stroke through innovation, capacity building and leveraging data platforms! @TheFlorey @SCSMonash https://t.co/3Vn0HzEpHv",[],1029604025438617600,,,,AuSCR,"['Dominique Cadilhac', 'NHMRC', 'AuSCR', 'The Florey', 'SCS Monash']"
581,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029535578818105344,"Heidelberg, Melbourne",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",FloreyStroke,"['The Florey', 'NHMRC']"
582,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029496901257678849,"Melbourne, Australia",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Jee Hyun Kim,"['The Florey', 'NHMRC']"
583,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029493559978684416,"Melbourne, Victoria",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Alexandre Guérin,"['The Florey', 'NHMRC']"
584,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029346295134085120,,[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Barbara Wolfenden,"['The Florey', 'NHMRC']"
585,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029302361448046593,Melbourne and occasionally Sydney,[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Dominic Hare,"['The Florey', 'NHMRC']"
586,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029292056781434882,"Oxford, England",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Dr Michele V,"['The Florey', 'NHMRC']"
587,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029291223566102528,Australia,[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",debbie fearon,"['The Florey', 'NHMRC']"
588,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029290599835287552,Australia,[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Stem Cells Australia,"['The Florey', 'NHMRC']"
589,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029287334179565568,University of Melbourne & MCRI,[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Speech Neuroscience,"['The Florey', 'NHMRC']"
590,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029259452849958912,"Melbourne, Australia",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",UniMelb MDHS,"['The Florey', 'NHMRC']"
591,RT @TheFlorey: Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhar…,[],1029258838485000194,"Melbourne, Victoria",[],"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']",Bio21 Institute,"['The Florey', 'NHMRC']"
592,"Congratulations to our @NHMRC Research Fellowship and Career Development Fellowship recipients for 2018! Profs Julie Bernhardt &amp; Dominique Cadilhac, A/Prof Clare Parish, Drs Robyn Brown, Yen Ying Lim and Scott Ayton! @AVERTtrial @yenyinglim @snotya https://t.co/VpW1QhUa8J",[],1029256552442617856,Parkville/Heidelberg,,,The Florey,"['NHMRC', 'prof julie bernhardt', 'Yen Ying Lim', 'Scott Ayton']"
593,RT @About_Memory: Recruiting participants for our meth use study: Retweets really appreciated!! #ice #crystalMeth #addiction #adolescence…,"['ice', 'crystalMeth', 'addiction', 'adolescence']",1029244358481010689,Parkville/Heidelberg,"['ice', 'crystalMeth', 'addiction', 'adolescence']",[],The Florey,['Jee Hyun Kim']
594,"my fave segment so far! @psykineticaus using eyes to change the world! #Xmen #TEDxMelbourne Eyetracking has been around forever for research, amazing it’s used to give superpowers to people with cerebral palsy. Ok gotta go now for @Kate_Jenkins_ discrimination talk @TheFlorey https://t.co/O8AK1vM9Ai","['Xmen', 'TEDxMelbourne']",1028802138242048005,"Melbourne, Australia",,,Jee Hyun Kim,"['Psykinetic', 'Kate Jenkins', 'The Florey']"
595,RT @MelBioInf: Come hear about conceptual / statistical considerations &amp; unexpected ethical challenges in neurosci research: 22/23 Aug @uni…,[],1028790529394274305,The University of Melbourne,[],"['University of Melbourne', 'Georgetown Univ.', 'The Florey', 'Neuroscience at UoM']",Neuroscience at UoM,['MelBioInf']
596,@Kate_Jenkins_ visting Parkville Precinct today to continue the conversations and meaningful dialogues we need to create safe workplace cultures for all. @WEHI_research @TheDohertyInst @TheFlorey @MCRI_for_kids @PeterMacCC,[],1028787578021937152,"Parkville Precinct, Melbourne.",,,WISPP,"['Kate Jenkins', 'Walter + Eliza Hall', 'Doherty Institute', 'The Florey', ""Murdoch Children's"", 'Peter Mac Cancer Ctr']"
597,RT @MelBioInf: Come hear about conceptual / statistical considerations &amp; unexpected ethical challenges in neurosci research: 22/23 Aug @uni…,[],1028752683908313088,National,[],"['University of Melbourne', 'Georgetown Univ.', 'The Florey', 'Neuroscience at UoM']",ADSG,['MelBioInf']
598,"RT @WISparkville: @Kate_Jenkins_  will be visiting Parkville Precinct next Monday, August 13th. Register now to join this important convers…",[],1028569865617997824,"Melbourne, Victoria",[],"['Kate Jenkins', 'The Florey', 'Peter Mac Cancer Ctr', 'Doherty Institute', 'Walter + Eliza Hall', ""Murdoch Children's""]",Lorey Smith,"['WISPP', 'Kate Jenkins']"
599,RT @MelBioInf: Come hear about conceptual / statistical considerations &amp; unexpected ethical challenges in neurosci research: 22/23 Aug @uni…,[],1028560596998877184,Melbourne,[],"['University of Melbourne', 'Georgetown Univ.', 'The Florey', 'Neuroscience at UoM']",LindaLouiseBlackall,['MelBioInf']
600,RT @ingridscheffer: Limited tickets left to this life-changing event with incredible speakers - for anyone from science or medical student…,[],1031371433824272384,Parkville/Heidelberg,['LACS18'],[],The Florey,['Prof Ingrid Scheffer']
601,"RT @AAMRI_Aus: VicAAMRI is celebrating the life-changing impact of Victoria’s 14 independent medical research institutes, as they work to f…",[],1030341511668330496,Parkville/Heidelberg,['medicalresearchworks'],"['CERA', 'SVIResearch', 'NARI']",The Florey,['AAMRI']
602,RT @jess_nithi: Amazing work by #OneInFive supporting #mental health and boosting basic discovery research essential for raising awareness…,"['OneInFive', 'mental']",1031331137174437888,Parkville/Heidelberg,"['OneInFive', 'mental']","['The Florey', 'Greg Hunt']",The Florey,['Jess Nithianantharajah']
603,Amazing cupcakes to celebrate the Institute’s latest PhD oration by candidate Jay Shukla @ The Florey Institute of Neuroscience and Mental Health https://t.co/fOcIKpGgK3,[],1029582255923060736,Parkville/Heidelberg,,,The Florey,[]
604,RT @UQ_News: Tarantula #venom could be the key to a cure for the infant #epilepsy #DravetSyndrome Research from @IMBatUQ and @TheFlorey has…,"['venom', 'epilepsy', 'DravetSyndrome']",1028094282572300289,"Melbourne, Victoria","['venom', 'epilepsy', 'DravetSyndrome']","['IMB research', 'The Florey', 'IFLScience']",Thijs Dhollander,"['UQ News', 'IMB research', 'The Florey']"
605,"We're delighted to announce that the #SAHMRI community has secured support from the @nhmrc in the 2018 round of funding. Congratulations to all of the hard working SAHMRI researchers and researchers from our partner organisations, who have been successful. https://t.co/qjbeyOiZof",['SAHMRI'],1028904566908043264,Adelaide,,,SAHMRI,['NHMRC']
606,"@Parousia1 @UniSAnewsroom @sahmriAU @UniversitySA @nhmrc You are spot on Beth, there was a great paper recently published by some Australian colleagues in the Lancet highlighting this. My research will take a psychological approach and will focus on what messages will resonate with parents to help them navigate this tricky time",[],1031353788504788992,,,,JacquieBowden,"['Beth', 'UniSA Newsroom', 'SAHMRI', 'UniSA', 'NHMRC']"
607,"@UniSAnewsroom @sahmriAU @UniversitySA @JacquieBowden @nhmrc I believe there has already been research done on this topic, that showed that kids who were allowed to drink at home were much more likely to abuse alcohol, than those whose parents were stricter on that score (contrary to the expectations of their parents)",[],1031347451897163776,"Adelaide, Australia",,,Beth,"['UniSA Newsroom', 'SAHMRI', 'UniSA', 'JacquieBowden', 'NHMRC']"
608,RT @brentonscroop: It is time to position #Adelaide as a destination for #Health investment #biotech #research says @Mbaccanti from @Health…,"['Adelaide', 'Health', 'biotech', 'research']",1030427905371779076,"Adelaide, South Australia","['Adelaide', 'Health', 'biotech', 'research', 'Collaboration', 'agility', 'destination', 'medtech']","['Marco Baccanti', 'Health Industries SA', 'SAHMRI', 'Tonsley', 'BrandSouthAustralia']",Nicole Nader,"['Brenton Scroop', 'Marco Baccanti']"
609,The #ROSAResearch Team in action for @Aus_ScienceWeek with @tiff_gill14 @jyoti_khadka @stephlharrison + @DrSarahBray presenting at #Science4Seniors events. We loved the opportunity to share our research with such an interested + engaged community audience! @sahmriAU https://t.co/Rr0o1z0NRI,"['ROSAResearch', 'Science4Seniors']",1030332269318172673,"Adelaide, South Australia",,,Registry of Older South Australians,"['NationalScienceWeek', 'Tiffany Gill', 'Jyoti Khadka', 'Steph Harrison', 'Sarah Bray', 'SAHMRI']"
610,RT @brentonscroop: It is time to position #Adelaide as a destination for #Health investment #biotech #research says @Mbaccanti from @Health…,"['Adelaide', 'Health', 'biotech', 'research']",1030325704699699200,Adelaide,"['Adelaide', 'Health', 'biotech', 'research', 'Collaboration', 'agility', 'destination', 'medtech']","['Marco Baccanti', 'Health Industries SA', 'SAHMRI', 'Tonsley', 'BrandSouthAustralia']",Marco Baccanti,"['Brenton Scroop', 'Marco Baccanti']"
611,It is time to position #Adelaide as a destination for #Health investment #biotech #research says @Mbaccanti from @HealthindsSA #Collaboration @sahmriAU #agility #destination #medtech  @TonsleySA @BrandSouthAust,"['Adelaide', 'Health', 'biotech', 'research', 'Collaboration', 'agility', 'destination', 'medtech']",1030314279939915777,Adelaide / South Australia,,,Brenton Scroop,"['Marco Baccanti', 'Health Industries SA', 'SAHMRI', 'Tonsley', 'BrandSouthAustralia']"
612,RT @DrScienceLover: Today Glenda Halliday is presenting her @scienceatsahmri! @sahmriAU is thrilled to welcome a world leader to the buildi…,[],1029681970924535808,"Adelaide, South Australia",[],"['Science @ SAHMRI', 'SAHMRI']",Science @ SAHMRI,"['Dr Hannah Brown', 'Science @ SAHMRI', 'SAHMRI']"
613,"RT @sahmriAU: At today's #SAHMRI Scientific Seminar we were treated to a presentation by Professor Glenda Halliday, @nhmrc Senior Principal…",['SAHMRI'],1029356429063450624,"Adelaide, Australia",['SAHMRI'],"['NHMRC', 'University of Sydney']",Dr Sarah Cohen-Woods,"['SAHMRI', 'NHMRC']"
614,"RT @Aus_ScienceWeek: #Cut, #paste, #snip, #stitch... cutting edge #research in gene editing #technology. This #scienceweek hear about the l…","['Cut', 'paste', 'snip', 'stitch', 'research', 'technology', 'scienceweek']",1029334142738096128,"Adelaide, South Australia","['Cut', 'paste', 'snip', 'stitch', 'research', 'technology', 'scienceweek', 'cancer', 'agriculture']",['SAHMRI'],Sarah Bray,['NationalScienceWeek']
615,RT @DrScienceLover: Today Glenda Halliday is presenting her @scienceatsahmri! @sahmriAU is thrilled to welcome a world leader to the buildi…,[],1029329991056543744,,[],"['Science @ SAHMRI', 'SAHMRI']",Tim Sargeant,"['Dr Hannah Brown', 'Science @ SAHMRI', 'SAHMRI']"
616,"RT @sahmriAU: At today's #SAHMRI Scientific Seminar we were treated to a presentation by Professor Glenda Halliday, @nhmrc Senior Principal…",['SAHMRI'],1029244977845391361,,['SAHMRI'],"['NHMRC', 'University of Sydney']",Brain Alliance AU,"['SAHMRI', 'NHMRC']"
617,"RT @sahmriAU: At today's #SAHMRI Scientific Seminar we were treated to a presentation by Professor Glenda Halliday, @nhmrc Senior Principal…",['SAHMRI'],1029214837782396928,Camperdown NSW,['SAHMRI'],"['NHMRC', 'University of Sydney']",Brain & Mind Centre,"['SAHMRI', 'NHMRC']"
618,"At today's #SAHMRI Scientific Seminar we were treated to a presentation by Professor Glenda Halliday, @nhmrc Senior Principal Research Fellow at @Sydney_Uni. Professor Halliday spoke on the topic 'Clues to the role of alpha-synuclein in Parkinson’s disease based on human data'. https://t.co/R83TfdPaB1",['SAHMRI'],1029181723349737473,Adelaide,,,SAHMRI,"['NHMRC', 'University of Sydney']"
619,"RT @Aus_ScienceWeek: #Cut, #paste, #snip, #stitch... cutting edge #research in gene editing #technology. This #scienceweek hear about the l…","['Cut', 'paste', 'snip', 'stitch', 'research', 'technology', 'scienceweek']",1029179832188338176,Adelaide,"['Cut', 'paste', 'snip', 'stitch', 'research', 'technology', 'scienceweek', 'cancer', 'agriculture']",['SAHMRI'],SAHMRI,['NationalScienceWeek']
620,"#Cut, #paste, #snip, #stitch... cutting edge #research in gene editing #technology. This #scienceweek hear about the life changing possibilities (and fallacies) in #cancer therapies and #agriculture with @sahmriAU https://t.co/PKHepBtLfV","['Cut', 'paste', 'snip', 'stitch', 'research', 'technology', 'scienceweek', 'cancer', 'agriculture']",1029170489154039808,Australia,,,NationalScienceWeek,['SAHMRI']
621,Today Glenda Halliday is presenting her @scienceatsahmri! @sahmriAU is thrilled to welcome a world leader to the building this morning. Can’t wait to hear about her research on Parkinson’s Disease! https://t.co/L93opSXKKw,[],1029165055714029568,"Adelaide, Australia",,,Dr Hannah Brown,"['Science @ SAHMRI', 'SAHMRI']"
622,"RT @fatyahadzikra: I am very impressed with the whole health system &amp; the advance of research in Australia. Yesterday we visit @sahmriAU, a…",[],1028664217778278400,,[],"['SAHMRI', 'Wendy Perry']",Indri Hardianti,"['Fatyah Adzikra', 'SAHMRI']"
623,"RT @MyelomaAdelaide: Fantastic research being conducted here @sahmriAU from Professor Paul Thomas, published @nature demonstrating that #CR…",[],1028201194718552064,Adelaide,"['CRISPR', 'geneediting']","['SAHMRI', 'nature']",Natalie Stevens,"['Myeloma Research Laboratory Adelaide', 'SAHMRI', 'nature']"
624,"RT @MyelomaAdelaide: Fantastic research being conducted here @sahmriAU from Professor Paul Thomas, published @nature demonstrating that #CR…",[],1028037430354427904,"Adelaide, Australia","['CRISPR', 'geneediting']","['SAHMRI', 'nature']",Kate Vandyke,"['Myeloma Research Laboratory Adelaide', 'SAHMRI', 'nature']"
625,"RT @MyelomaAdelaide: Fantastic research being conducted here @sahmriAU from Professor Paul Thomas, published @nature demonstrating that #CR…",[],1027852201899655168,"Adelaide, South Australia","['CRISPR', 'geneediting']","['SAHMRI', 'nature']",Science @ SAHMRI,"['Myeloma Research Laboratory Adelaide', 'SAHMRI', 'nature']"
626,"RT @sahmriAU: Congratulations to Professor Steve Nicholls, #SAHMRI Deputy Director &amp; @SAHMRI_Heart Leader, who was awarded the R T Hall Pri…",['SAHMRI'],1027849850996502528,"Norwood, South Australia",['SAHMRI'],"['SAHMRI Heart', 'CSANZ']",CVC,"['SAHMRI', 'SAHMRI Heart']"
627,"Fantastic research being conducted here @sahmriAU from Professor Paul Thomas, published @nature demonstrating that #CRISPR #geneediting can cause unexpected genetic deletions https://t.co/EklDdhtOkS","['CRISPR', 'geneediting']",1027827110918873088,"Adelaide, South Australia",,,Myeloma Research Laboratory Adelaide,"['SAHMRI', 'nature']"
628,RT @robin_pap: Looking forward to the second day of @JBIEBHC Research School @sahmriAU in beautiful Adelaide. A program packed with inspiri…,[],1027702853425483776,"Adelaide, South Australia",[],"['Joanna Briggs Inst', 'SAHMRI']",Joanna Briggs Inst,"['Robin Pap', 'Joanna Briggs Inst', 'SAHMRI']"
629,RT @TimSargeant1: Really cool research @scienceatsahmri from Prof Paul Thomas showing unexpected #DNA deletions at #CRISPR cut sites during…,"['DNA', 'CRISPR']",1027689360827633664,"Adelaide, South Australia","['DNA', 'CRISPR', 'genomeediting']","['Science @ SAHMRI', 'nature']",SAHMRI Heart,"['Tim Sargeant', 'Science @ SAHMRI']"
630,Really cool research @scienceatsahmri from Prof Paul Thomas showing unexpected #DNA deletions at #CRISPR cut sites during #genomeediting published in @nature !!! https://t.co/g4vDUhvsCO,"['DNA', 'CRISPR', 'genomeediting']",1027671331981025280,,,,Tim Sargeant,"['Science @ SAHMRI', 'nature']"
631,RT @brentonscroop: It is time to position #Adelaide as a destination for #Health investment #biotech #research says @Mbaccanti from @Health…,"['Adelaide', 'Health', 'biotech', 'research']",1030427905371779076,"Adelaide, South Australia","['Adelaide', 'Health', 'biotech', 'research', 'Collaboration', 'agility', 'destination', 'medtech']","['Marco Baccanti', 'Health Industries SA', 'SAHMRI', 'Tonsley', 'BrandSouthAustralia']",Nicole Nader,"['Brenton Scroop', 'Marco Baccanti']"
632,"ICYMI: Dr @Elliott_AD, who runs the exercise and integrative physiology group within @SAHMRI_Heart and @UniofAdelaide, spoke to @1395FIVEaa's @AlanHickey5aa earlier this week about a new collaborative study. Listen here: https://t.co/0XrN9X4LRC",[],1030358998950670336,Adelaide,,,SAHMRI,"['Adrian Elliott', 'SAHMRI Heart', 'Uni of Adelaide', 'FIVEaa', 'Alan Hickey']"
633,RT @brentonscroop: It is time to position #Adelaide as a destination for #Health investment #biotech #research says @Mbaccanti from @Health…,"['Adelaide', 'Health', 'biotech', 'research']",1030325704699699200,Adelaide,"['Adelaide', 'Health', 'biotech', 'research', 'Collaboration', 'agility', 'destination', 'medtech']","['Marco Baccanti', 'Health Industries SA', 'SAHMRI', 'Tonsley', 'BrandSouthAustralia']",Marco Baccanti,"['Brenton Scroop', 'Marco Baccanti']"
